id_property,coordinate_lat,coordinate_lng,property_area,property_type,commercial_type,institutional_type,street_access,drainage,potential_to_build,wall_material,wall_condition,has_veranda,roof_material,roof_condition,window_material,aid_conditioning,has_security,has_pool,has_outbuilding,street_quality,domestic_use_of_groundfloor,street_lanes,tourist_area,environmental_hazard,main_road_high_visibility,informal_settlement,commercial_corridor,has_water
FCC0063004,8.43324,-13.16,1739.03,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,No,Concrete,Not Visible,No Windows,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0063143,8.48725,-13.2103,328.49,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,Yes,Good Road,No,Four,No,No,No,No,No,Yes
FCC0063772,8.4827,-13.2054,451.8,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Concrete,Average,Breeze Block,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0064269,8.4924,-13.2329,2124.3,Commercial,Industrial Warehouse,NA,Easy,No,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,Yes,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0064120,8.48819,-13.2262,3823.6001,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,No,Two,No,Yes,No,No,Yes,Yes
FCC0066050,8.44467,-13.1586,1184.67,Commercial,Industrial Warehouse,NA,Difficult,No,No,Zinc,Bad,Yes,Zinc / Metal Sheeting,Average,Wood,No,No,No,Yes,Bad Road,No,One,No,No,Yes,No,No,Yes
FCC0064321,8.41213,-13.1473,657.725,Commercial,Industrial Manufacturing,NA,Easy,No,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,Yes,One,No,No,No,No,No,No
FCC0064321,8.41213,-13.1473,657.725,Domestic,Industrial Manufacturing,NA,Easy,No,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,Yes,One,No,No,No,No,No,No
FCC0064339,8.48355,-13.227,270.86,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Average Road,Yes,One,No,No,No,No,No,Yes
FCC0064339,8.48355,-13.227,812.58,Domestic,Industrial Warehouse,NA,Easy,Yes,No,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Average Road,Yes,One,No,No,No,No,No,Yes
FCC0064449,8.4818,-13.2108,1747.79,Commercial,Industrial Manufacturing,NA,Difficult,No,No,Masonry,Average,Yes,Concrete,Average,Sliding panels with aluminium frame,No,No,No,No,Bad Road,No,None,No,No,No,No,No,No
FCC0065425,8.46858,-13.2361,11554.2402,Commercial,Industrial Manufacturing,NA,Easy,No,Yes,Masonry,Average,No,Not Visible,Not Visible,No Windows,Yes,No,No,Yes,Average Road,No,Two,No,No,No,Yes,No,Yes
FCC0065752,8.4852,-13.2408,1061.35,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,Yes,Average Road,No,Two,No,No,No,Yes,No,Yes
FCC0066397,8.4496,-13.1666,928.62,Commercial,Industrial Warehouse,NA,Difficult,No,No,Masonry,Bad,Yes,Zinc / Metal Sheeting,Bad,Wood,No,No,No,No,Bad Road,No,One,No,No,Yes,No,No,No
FCC0034603,8.47528,-13.238,451.16,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,Yes,Zinc / Metal Sheeting,Not Visible,Louvre,No,No,No,Yes,Average Road,Yes,One,No,No,No,No,No,Yes
FCC0066601,8.48533,-13.2177,101.4625,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Good,Yes,Zinc / Metal Sheeting,Not Visible,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Good Road,Yes,One,No,No,No,No,No,Yes
FCC0066601,8.48533,-13.2177,405.85,Domestic,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Good,Yes,Zinc / Metal Sheeting,Not Visible,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Good Road,Yes,One,No,No,No,No,No,Yes
FCC0034603,8.47528,-13.238,1353.48,Domestic,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,Yes,Zinc / Metal Sheeting,Not Visible,Louvre,No,No,No,Yes,Average Road,Yes,One,No,No,No,No,No,Yes
FCC0067258,8.47186,-13.1789,1639.11,Commercial,Industrial Warehouse,NA,Difficult,Yes,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0067655,8.4892,-13.2061,8934.9004,Commercial,Industrial Warehouse,NA,Easy,No,No,Masonry,Good,No,Zinc / Metal Sheeting,Good,No Windows,No,Yes,No,Yes,Average Road,No,One,No,No,No,No,No,Yes
FCC0069082,8.47176,-13.2106,509.68,Commercial,Industrial Warehouse,NA,Difficult,No,No,Mud,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Bad Road,No,None,No,No,No,No,No,No
FCC0067796,8.46784,-13.1934,1127.05,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,Yes,No,Average Road,No,Two,No,No,No,No,No,No
FCC0067803,8.47745,-13.2443,171.25,Commercial,Industrial Manufacturing,NA,Difficult,Yes,No,Masonry,Good,No,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,No,Bad Road,No,None,No,No,No,No,No,No
FCC0068380,8.48037,-13.1946,238.14,Commercial,Industrial Warehouse,NA,Difficult,No,No,Mud,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0069049,8.47175,-13.1827,3846.9399,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,Yes,Zinc / Metal Sheeting,Good,Breeze Block,No,Yes,No,Yes,Good Road,No,Four,No,No,No,No,No,Yes
FCC0069220,8.49216,-13.2825,2168.6499,Commercial,Industrial Warehouse,NA,Easy,No,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Sliding panels with aluminium frame,No,No,No,No,Bad Road,No,One,No,No,No,No,No,No
FCC0066250,8.49035,-13.2119,1130.5,Institutional,Dangote Warehouse,Dangote Warehouse,Easy,Yes,Yes,Masonry,Average,No,Concrete,Average,Traditional glazed casement set in metal frame or wood frame,No,Yes,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0069443,8.41282,-13.1445,2080.05,Commercial,Industrial Manufacturing,NA,Easy,No,Yes,Masonry,Average,No,Concrete,Average,Breeze Block,No,No,No,Yes,Good Road,No,Four,No,No,Yes,No,No,No
FCC0069643,8.486,-13.2167,627.36,Commercial,Industrial Manufacturing,NA,Easy,Yes,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Wood,No,No,No,Yes,Average Road,No,None,No,No,No,No,No,Yes
FCC0069591,8.48037,-13.1987,3497.8,Commercial,Industrial Manufacturing,NA,Difficult,No,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Louvre,No,Yes,No,No,Bad Road,No,Two,No,No,No,No,No,Yes
FCC0069681,8.48717,-13.2285,162.56,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Good Road,No,Two,No,No,No,No,No,No
FCC0069681,8.48717,-13.2285,162.56,Domestic,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Good Road,No,Two,No,No,No,No,No,No
FCC0070655,8.40581,-13.143,573.28,Commercial,Industrial Warehouse,NA,Easy,No,No,Masonry,Good,No,Galvanised Aluminium,Good,No Windows,No,Yes,No,No,Average Road,No,Two,No,No,No,No,No,Yes
FCC0071086,8.44396,-13.1885,1683.0601,Commercial,Industrial Warehouse,NA,Difficult,No,No,Mud,Average,No,Zinc / Metal Sheeting,Good,No Windows,No,No,No,No,Bad Road,No,None,No,No,No,No,No,Yes
FCC0071006,8.48185,-13.1951,5920.6802,Commercial,Industrial Manufacturing,NA,Easy,No,Yes,Mud,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,Yes,No,Yes,Bad Road,No,Two,No,No,No,No,No,Yes
FCC0071801,8.48674,-13.2387,159.88,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0071303,8.48014,-13.2694,2491.73,Commercial,Industrial Warehouse,NA,Difficult,No,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,Yes,No,Yes,Bad Road,No,None,No,No,No,No,No,Yes
FCC0071680,8.48737,-13.2284,515.07,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Average Road,No,Two,No,No,No,No,No,Yes
FCC0099294,8.49228,-13.2331,1316.16,Commercial,Industrial Warehouse,NA,Easy,No,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,Yes,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0072178,8.47739,-13.272,1274.83,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Sliding panels with aluminium frame,No,No,No,Yes,Good Road,No,Four,No,No,No,No,No,Yes
FCC0069304,8.40797,-13.1458,313.055,Commercial,Industrial Manufacturing,NA,Easy,No,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Louvre,No,No,No,No,Bad Road,Yes,One,No,No,No,No,No,No
FCC0069304,8.40797,-13.1458,313.055,Domestic,Industrial Manufacturing,NA,Easy,No,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Louvre,No,No,No,No,Bad Road,Yes,One,No,No,No,No,No,No
FCC0072183,8.43758,-13.1701,1379.89,Commercial,Industrial Warehouse,NA,Difficult,No,Yes,Zinc,Average,Yes,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Bad Road,No,One,No,No,No,No,No,Yes
FCC0072566,8.46827,-13.1871,581.51,Commercial,Industrial Warehouse,NA,Easy,No,No,Masonry,Good,Yes,Zinc / Metal Sheeting,Average,No Windows,No,Yes,No,No,Bad Road,No,None,No,No,No,No,No,No
FCC0072948,8.48638,-13.2288,2327.8899,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Concrete,Not Visible,Breeze Block,No,No,No,No,Average Road,No,Two,No,No,Yes,No,No,No
FCC0072597,8.48107,-13.24,544.245,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,Yes,Two,No,No,No,No,No,No
FCC0072597,8.48107,-13.24,181.415,Domestic,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,Yes,Two,No,No,No,No,No,No
FCC0072724,8.42641,-13.1734,680.59,Commercial,Industrial Warehouse,NA,Difficult,No,Yes,Mud,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,Yes,Bad Road,No,One,No,No,No,No,No,Yes
FCC0072946,8.44822,-13.1664,827.72,Commercial,Industrial Warehouse,NA,Easy,No,Yes,Zinc,Average,No,Zinc / Metal Sheeting,Good,No Windows,No,No,No,Yes,Average Road,No,One,No,No,No,No,No,No
FCC0073016,8.44714,-13.1645,567.82,Commercial,Industrial Manufacturing,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,No,Good Road,Yes,Four,No,No,No,No,No,No
FCC0073016,8.44714,-13.1645,567.82,Domestic,Industrial Manufacturing,NA,Easy,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,No,Good Road,Yes,Four,No,No,No,No,No,No
FCC0073059,8.4801,-13.2145,571.935,Commercial,Industrial Warehouse,NA,Difficult,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,Yes,Average Road,Yes,One,No,No,No,Yes,No,No
FCC0073059,8.4801,-13.2145,190.645,Domestic,Industrial Warehouse,NA,Difficult,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,Yes,Average Road,Yes,One,No,No,No,Yes,No,No
FCC0073378,8.47677,-13.2625,1420.42,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,No,One,No,No,No,No,No,Yes
FCC0073618,8.48746,-13.2365,1857.45,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Good,No,Zinc / Metal Sheeting,Good,No Windows,No,No,No,No,Average Road,No,Two,No,No,No,No,No,Yes
FCC0073606,8.41724,-13.1527,625.7,Commercial,Industrial Manufacturing,NA,Easy,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Bad,Breeze Block,No,No,No,No,Average Road,No,Four,No,No,No,No,No,No
FCC0073703,8.47815,-13.1991,526.02,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,No,Concrete,Good,No Windows,No,No,No,Yes,Good Road,No,Four,No,No,No,No,Yes,Yes
FCC0073903,8.47123,-13.1818,1552.52,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,Yes,Good Road,No,Four,No,No,No,No,No,No
FCC0073977,8.48236,-13.2172,659.34,Commercial,Industrial Warehouse,NA,Difficult,No,No,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Bad Road,No,None,No,No,No,No,No,No
FCC0074902,8.43549,-13.1579,441.59,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,Yes,Zinc / Metal Sheeting,Average,Breeze Block,No,Yes,No,Yes,Good Road,No,Four,No,No,No,No,No,No
FCC0073997,8.48434,-13.2156,275.4825,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,No,No,Yes,Average Road,Yes,Two,No,No,No,No,Yes,Yes
FCC0073997,8.48434,-13.2156,91.8275,Domestic,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,No,No,Yes,Average Road,Yes,Two,No,No,No,No,Yes,Yes
FCC0074208,8.4901,-13.2108,2575.6799,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Breeze Block,No,Yes,No,Yes,Average Road,No,Two,No,No,No,No,No,Yes
FCC0074727,8.44647,-13.1687,135.8825,Commercial,Industrial Warehouse,NA,Easy,No,No,Mud,Average,Yes,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Bad Road,Yes,One,No,No,No,No,No,No
FCC0074727,8.44647,-13.1687,407.6475,Domestic,Industrial Warehouse,NA,Easy,No,No,Mud,Average,Yes,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Bad Road,Yes,One,No,No,No,No,No,No
FCC0075157,8.48627,-13.2201,1042.95,Domestic,Industrial Warehouse,NA,Easy,Yes,Yes,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0075275,8.48557,-13.2197,430.48,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Good,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Good Road,No,Two,No,No,No,No,Yes,Yes
FCC0075460,8.48792,-13.2299,3368.79,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Average Road,No,Two,No,No,No,No,No,No
FCC0075491,8.4679,-13.2498,235.15,Commercial,Industrial Manufacturing,NA,Easy,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Sliding panels with aluminium frame,No,No,No,Yes,Average Road,Yes,One,No,No,No,No,No,Yes
FCC0075491,8.4679,-13.2498,235.15,Domestic,Industrial Manufacturing,NA,Easy,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Sliding panels with aluminium frame,No,No,No,Yes,Average Road,Yes,One,No,No,No,No,No,Yes
FCC0075752,8.44873,-13.1692,490.13,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Good Road,Yes,Two,No,No,No,No,No,No
FCC0075820,8.4818,-13.2698,6093.3901,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Sliding panels with aluminium frame,No,No,No,No,Average Road,No,Four,No,No,No,No,Yes,Yes
FCC0075752,8.44873,-13.1692,490.13,Domestic,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Good Road,Yes,Two,No,No,No,No,No,No
FCC0076060,8.46031,-13.18,512.47,Commercial,Industrial Warehouse,NA,Difficult,No,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Bad Road,No,None,No,No,No,No,No,Yes
FCC0072059,8.45158,-13.1684,848.67,Commercial,Industrial Warehouse,NA,Easy,No,Yes,Zinc,Bad,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0076134,8.47733,-13.2062,692.11,Commercial,Industrial Manufacturing,NA,Easy,No,No,Zinc,Bad,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Good Road,No,Two,No,No,No,No,No,No
FCC0048159,8.48696,-13.2401,612.37,Commercial,Industrial Manufacturing,NA,Difficult,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,Yes,Bad Road,No,None,No,Yes,No,Yes,No,Yes
FCC0076338,8.46262,-13.2679,2330.29,Commercial,Industrial Manufacturing,NA,Difficult,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Breeze Block,No,No,No,No,Bad Road,No,None,No,No,No,No,No,Yes
FCC0076521,8.48955,-13.2881,7254.8848,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Good,Yes,Galvanised Aluminium,Good,Sliding panels with aluminium frame,Yes,Yes,No,Yes,Average Road,No,Two,No,No,No,No,No,Yes
FCC0076446,8.48751,-13.2515,5897.3901,Commercial,Industrial Manufacturing,NA,Easy,Yes,Yes,Masonry,Good,No,Galvanised Aluminium,Good,Breeze Block,No,Yes,No,Yes,Average Road,No,Two,No,No,No,No,No,Yes
FCC0076447,8.47226,-13.2282,555.44,Commercial,Industrial Warehouse,NA,Difficult,No,Yes,Zinc,Average,Yes,Not Visible,Not Visible,Wood,No,No,No,Yes,Bad Road,No,None,No,No,No,No,No,No
FCC0076587,8.46269,-13.2698,1227.83,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Sliding panels with aluminium frame,No,Yes,No,Yes,Good Road,No,Four,No,No,No,No,No,Yes
FCC0076781,8.47968,-13.2124,8347.3096,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Zinc,Good,No,Zinc / Metal Sheeting,Good,Sliding panels with aluminium frame,Yes,Yes,No,No,Good Road,No,Two,No,No,No,No,No,Yes
FCC0076852,8.47576,-13.2416,5924.0601,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Good,Breeze Block,No,No,No,No,Bad Road,No,None,No,Yes,No,No,No,No
FCC0077412,8.48743,-13.224,643.85,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Concrete,Average,Louvre,No,No,No,Yes,Good Road,No,Two,No,No,No,No,Yes,Yes
FCC0076948,8.47935,-13.1904,3964.3401,Commercial,Industrial Warehouse,NA,Easy,No,Yes,Zinc,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,Yes,No,Yes,Bad Road,No,One,No,No,No,No,No,Yes
FCC0077464,8.46543,-13.2313,283.4,Commercial,Industrial Manufacturing,NA,Difficult,Yes,Yes,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Average Road,No,Two,No,No,No,Yes,No,No
FCC0077575,8.43544,-13.1612,1516.37,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,Yes,Two,No,No,No,No,No,No
FCC0077412,8.48743,-13.224,643.85,Domestic,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,No,Concrete,Average,Louvre,No,No,No,Yes,Good Road,No,Two,No,No,No,No,Yes,Yes
FCC0077433,8.47906,-13.2004,1133.6,Commercial,Industrial Manufacturing,NA,Easy,No,No,Masonry,Average,No,Concrete,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,Yes,Good Road,Yes,Four,No,No,No,No,No,Yes
FCC0077433,8.47906,-13.2004,3400.7999,Domestic,Industrial Manufacturing,NA,Easy,No,No,Masonry,Average,No,Concrete,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,Yes,Good Road,Yes,Four,No,No,No,No,No,Yes
FCC0081451,8.47395,-13.2402,545.24,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Good,Yes,Zinc / Metal Sheeting,Good,No Windows,No,No,No,No,Good Road,No,Two,No,No,No,No,No,No
FCC0077642,8.45699,-13.2516,422.15,Commercial,Industrial Warehouse,NA,Easy,No,No,Masonry,Average,No,Concrete,Average,Breeze Block,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0077929,8.47316,-13.192,2467.3999,Commercial,Industrial Warehouse,NA,Easy,No,Yes,Zinc,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0078131,8.46908,-13.1874,356.28,Commercial,Industrial Manufacturing,NA,Easy,No,Yes,Masonry,Good,No,Concrete,Good,No Windows,No,No,No,No,Good Road,No,Two,No,No,No,No,No,Yes
FCC0077998,8.48679,-13.2681,754.58,Commercial,Industrial Manufacturing,NA,Easy,Yes,Yes,Masonry,Good,No,Zinc / Metal Sheeting,Good,Sliding panels with aluminium frame,No,Yes,No,Yes,Average Road,No,One,No,No,No,No,No,Yes
FCC0078179,8.48895,-13.2198,2686.8701,Commercial,Industrial Manufacturing,NA,Easy,No,No,Masonry,Good,No,Zinc / Metal Sheeting,Good,No Windows,No,No,No,No,Bad Road,No,One,No,No,No,No,No,Yes
FCC0078185,8.48472,-13.2509,600.53,Commercial,Industrial Warehouse,NA,Easy,No,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Average Road,No,Two,No,Yes,No,Yes,No,Yes
FCC0078253,8.47295,-13.252,436.95,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Bad,No,Zinc / Metal Sheeting,Not Visible,No Windows,No,No,No,Yes,Average Road,No,Two,No,No,No,No,No,Yes
FCC0078343,8.45802,-13.2692,2399.49,Commercial,Industrial Manufacturing,NA,Easy,No,No,Zinc,Average,No,Zinc / Metal Sheeting,Average,Wood,No,No,No,No,Average Road,No,None,No,No,No,No,No,Yes
FCC0079262,8.4595,-13.2524,299,Commercial,Industrial Warehouse,NA,Easy,Yes,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,Sliding panels with aluminium frame,No,No,No,No,Good Road,Yes,Four,No,No,No,No,No,No
FCC0077575,8.43544,-13.1612,1137.2775,Domestic,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,Yes,Two,No,No,No,No,No,No
FCC0078460,8.46081,-13.1769,742.32,Commercial,Industrial Manufacturing,NA,Difficult,No,No,Masonry,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0078637,8.40247,-13.1517,441.65,Commercial,Industrial Manufacturing,NA,Easy,No,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,Yes,No,No,Average Road,No,One,No,No,No,No,No,No
FCC0078829,8.48915,-13.2307,3323.3101,Commercial,Industrial Manufacturing,NA,Easy,Yes,No,Masonry,Average,Yes,Zinc / Metal Sheeting,Average,Traditional glazed casement set in metal frame or wood frame,No,No,No,No,Average Road,No,Two,No,No,No,No,No,Yes
FCC0078977,8.46928,-13.2432,789.26,Commercial,Industrial Warehouse,NA,Easy,No,Yes,Zinc,Average,No,Zinc / Metal Sheeting,Average,No Windows,No,No,No,Yes,Bad Road,No,Two,No,No,No,No,No,No
FCC0079101,8.47854,-13.2005,730.97,Commercial,Industrial Warehouse,NA,Easy,Yes,Yes,Masonry,Average,Yes,Concrete,Average,No Windows,No,Yes,No,Yes,Good Road,No,Four,No,No,No,No,Yes,Yes
