id_property,id_business,business_name,business_area,business_category,business_sub_category
FCC0067237,6376,Tree kiddies,325.58,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0067237,6377,Wright and co,1302.32,Materials Manufacturing/Industrials/Services,Consulting & Legal Services and other professional services
FCC0075660,12634,God Save Us,699.79,Consumer discretionary,Barbers/hair or nail saloon
FCC0071721,13730,Hamzie Protection Agency,290,Portfolio,Consumer Discretionary (certificate)
FCC0075429,13732,Maligie & Unisa Enterprise,1158.24,Portfolio,Consumer Discretionary (certificate)
FCC0069999,6638,Micro Bit foreign Exchange Bureau,444.2075,Consumer discretionary,Other
FCC0074782,13733,Owallah General Merchandise Enterprise,357.3,Portfolio,Consumer Discretionary (certificate)
FCC0066624,13734,Amazing Grace Nursery and Preparatory School,2133.8,Consumer discretionary,Private Schools
FCC0042745,4081,NA,1282.805,Consumer discretionary,Household durable products
FCC0057990,13736,Genesis Pure Water,1354.58,Portfolio,Suppliers
FCC0008494,773,NA,118.955,Consumer staples,"Foods, Beverages and Staples"
FCC0026402,13739,Mohaminat Enterprise,379.195,Portfolio,Consumer Discretionary (certificate)
FCC0082179,7860,W R shop,882.75,Consumer staples,Other
FCC0026402,13741,Mohaminat Enterprise,379.195,Portfolio,Consumer Discretionary (certificate)
FCC0054587,13744,Powell's Cake Decoration & Pastry School,1290.26,Portfolio,General Supplies (Limited company)
FCC0065754,13749,Gee Bodi Water Enterprise,691.67596,Portfolio,Suppliers
FCC0010789,13746,Danek Enterprise,694.335,Consumer staples,"Foods, Beverages and Staples"
FCC0061723,5845,Aista's,1765.28,Consumer staples,"Foods, Beverages and Staples"
FCC0095159,9109,Kanal General Supplies,1299.8,Materials Manufacturing/Industrials/Services,Construction company
FCC0095159,9110,San and general merchant,324.95,Consumer discretionary,Barbers/hair or nail saloon
FCC0095159,13751,Tinashe Internet Cafe,649.9,Communication services,Other
FCC0066308,13754,Doray's Clearing & Forwarding,1422.68,Portfolio,Clearing and forwarding companies
FCC0036054,3416,Crisben entertainment centre,1872.135,Consumer discretionary,Restaurants Bars
FCC0036054,3417,Vroadies enterprise,1872.135,Consumer discretionary,Other
FCC0036054,13758,Chrisben Entertainment Center,3744,Consumer discretionary,Other
FCC0080921,7740,Bakery,965.34,Consumer staples,"Foods, Beverages and Staples"
FCC0158915,13921,LOR Restaurant,8656.5,Portfolio,Construction Ministry of Works - Premium
FCC0091400,8717,P. Honda Auto spares,264.7625,Consumer discretionary,Motor Cars and components
FCC0091400,8718,Chuditex author spares,264.7625,Consumer discretionary,Motor Cars and components
FCC0091400,8719,Bakay tech enterprise,264.7625,Consumer discretionary,Household durable products
FCC0091400,8720,55 spot,26476.252,Consumer discretionary,Restaurants Bars
FCC0091400,13761,Ownacy Auto Spares,264.7625,Consumer discretionary,Motor Cars and components
FCC0008251,745,Zainabu Enterprise,365.635,Portfolio,Consumer Staples (certificate)
FCC0094832,9072,Integrated Power & Control Solution,11637.18,Portfolio,Construction Ministry of Works - Premium
FCC0091515,8736,NA,380.6125,Consumer staples,Typical provision shop
FCC0055592,5236,Baana Nursery & preparatory school,5590.58,Consumer discretionary,Nursery
FCC0023303,13763,Lotsmore Investment,395.28,Portfolio,Consumer Discretionary (certificate)
FCC0089788,8550,Ismund Restaurant,217.42,Consumer staples,"Foods, Beverages and Staples"
FCC0158928,15457,TILES AND MORE,1070.5,Portfolio,Construction Ministry of Works - Class I
FCC0039528,10093,Skytech,540,Consumer discretionary,Other
FCC0011925,1108,Bama lesson,1387.64,Consumer discretionary,Private Schools
FCC0086108,13766,Women's Place Medical Center,4620.26,Portfolio,Clinic
FCC0007991,13768,Damil Cooling Enterprise,1256,Portfolio,Consumer Discretionary (certificate)
FCC0116595,14279,Gitex,11225,Portfolio,Construction Ministry of Works - Premium
FCC0116763,15596,GITEX,11613,Portfolio,Construction Ministry of Works - Premium
FCC0002806,243,Mariam Enterprise,860.71,Consumer discretionary,Other
FCC0002806,244,Golden Touch Enterprise,430.355,Consumer staples,Typical provision shop
FCC0002806,245,Mariam Enterprise,430.355,Consumer staples,Typical provision shop
FCC0027453,2587,Obbtco auto spare,485.34,Consumer discretionary,Motor Cars and components
FCC0027453,2588,Joebeth Company Limited,485.34,Portfolio,General Merchandise (Limited Company)
FCC0093498,8954,Haja Hawa Salieu Enterprise,572.89,Consumer discretionary,Other
FCC0026598,2509,Shopper's Choice,286.885,Consumer staples,Typical provision shop
FCC0026598,2510,SarGab Designs,286.885,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0097466,9332,NA,359.1525,Consumer staples,Typical provision shop
FCC0100177,13898,Atlantic logistics,1857,Consumer discretionary,Transport company
FCC0100177,9573,Global logistics solution,1856.51,Portfolio,Logistics
FCC0067618,14239,Inner Circle Internet Cafe,996,Portfolio,Consumer Discretionary (certificate)
FCC0101608,9715,DAINKEH ENT,341.28,Consumer staples,Wholesaler of consumer staples
FCC0000876,75,NA,663,Consumer staples,"Foods, Beverages and Staples"
FCC0030802,2910,Daema holdings enterprise,320.675,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0026664,2519,K mineral and farming,2273.57,Materials Manufacturing/Industrials/Services,"Agri producers, processor, dealer or exporter"
FCC0011452,13772,Saurey Investment,254.7275,Portfolio,Consumer Discretionary (certificate)
FCC0029894,13781,Second Shop Enterprise,524.235,Portfolio,Consumer Staples (certificate)
FCC0115592,13777,Allou Waheedun Pharmaceutical Enterprise (SL) Limited,1527.5,Portfolio,Pharmaceutical
FCC0083780,7990,Karifala Sillah,173.72,Consumer staples,Typical provision shop
FCC0038240,3635,Bakery,178.1425,Consumer discretionary,Other
FCC0098240,9410,NA,1380.94,Consumer discretionary,Restaurants Bars
FCC0016064,1545,Swiss Hotel,4049.53,Consumer discretionary,Hotels
FCC0033387,3173,Leone Preparatory School,676.59,Consumer discretionary,Private Schools
FCC0016454,13783,Joymonda (SL) Limited,997.7,Portfolio,General Merchandise (Limited Company)
FCC0085813,8165,Single amputee sports club,1868.79,Consumer discretionary,Other
FCC0085813,13784,Mariat & Sons Enterprise,560.637,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0038024,3620,Afro meric beauty saloon,817.26,Portfolio,Suppliers
FCC0023212,2178,FATBEE ENTERPRISE,717.3,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0028813,2720,Sand wich,695.81,Consumer discretionary,Restaurants Bars
FCC0047367,13786,Eliya Wood Furniture,1664.53,Consumer discretionary,Other
FCC0035117,3322,NA,508.68,Consumer staples,Typical provision shop
FCC0061866,5857,GITEX,12192.8,Portfolio,Construction Ministry of Works - Class I
FCC0010972,13789,Mengeh Investment,699.38,Portfolio,Consumer Staples (certificate)
FCC0096505,9246,Fakunya welding shop,414.99,Materials Manufacturing/Industrials/Services,Workshop or repair contractor
FCC0012045,1121,Edsyl investment,247.425,Consumer staples,Typical provision shop
FCC0016745,1603,De Madriel's Enterprise,218.79,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0016745,1604,Kanz Furniture,218.79,Materials Manufacturing/Industrials/Services,Building Materials production
FCC0074283,7049,German store,1266.91,Consumer discretionary,Other
FCC0036615,3475,GITEX,8295.76,Consumer staples,Wholesaler of consumer staples
FCC0012045,1123,Kamba Store,247.425,Consumer discretionary,Building materials retail
FCC0027541,2598,HARMONY OF LIFE INV,737.6475,Consumer staples,"Foods, Beverages and Staples"
FCC0027541,2599,YOUR CHOICE SHOP ENTERPRISE,737.6475,Consumer staples,"Foods, Beverages and Staples"
FCC0027541,2600,NA,737.6475,Materials Manufacturing/Industrials/Services,Other
FCC0012045,1122,Barcelona Tele Center,247.425,Consumer discretionary,Other
FCC0047909,4526,NA,644.64,Consumer discretionary,Other
FCC0091282,8699,NA,695.9275,Consumer staples,Drug stores or pharmacies
FCC0158368,13793,Mohamed Kanneh Enterprise,150,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0032929,3123,God's Grace international,578.1925,Consumer discretionary,Other
FCC0032929,3124,NA,578.1925,Consumer discretionary,Other
FCC0100929,13796,Cessria Ventures,39.6975,Portfolio,Logistics
FCC0028968,13797,Koreh Investment & Trading Enterprise,283.5575,Portfolio,Construction Ministry of Works - Class II
FCC0098913,14213,New York Boutique,532.7725,Portfolio,General Merchandise /Services
FCC0098913,9463,A. R. Z. Enterprise,532.7725,Consumer discretionary,Other
FCC0098913,9464,Sierra Leone International Hotel,8524.36,Consumer discretionary,Hotels
FCC0089182,13802,Swedfree Enterprise,195.86601,Portfolio,General Merchandise /Services
FCC0052255,4911,Najiwah Enterprise,707.64,Communication services,Hardware Equipment and Consumables
FCC0026402,13799,DAVEMAT AND EDITH ENTERPRISE,379.195,Portfolio,Consumer Discretionary (certificate)
FCC0097584,9345,American Montesso leadership Academy,1371.78,Consumer discretionary,Private Schools
FCC0098419,9426,Jesus is the answer enterprises,191.21,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0060760,5753,NA,898.69,Consumer discretionary,Tailor shop
FCC0013404,13800,LAdies Embassy,99.192,Portfolio,Consumer Staples (certificate)
FCC0083567,7971,Saffie enterprise,224.73,Consumer staples,Typical provision shop
FCC0048076,4544,For Warder's Enterprise,263.145,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0158893,13801,Building Qualities,4420,Portfolio,Construction Ministry of Works - Premium
FCC0094734,9062,DAN DRUGS STORE,866.445,Consumer staples,Drug stores or pharmacies
FCC0060760,13804,R&D Golden Glow Enterprise,224.6725,Portfolio,Consumer Discretionary (certificate)
FCC0052255,13821,Sow-Jah Enterprise,250,Portfolio,General Merchandise (Limited Company)
FCC0048076,13803,JOHNSON RENVEZVOUS,263.145,Consumer discretionary,Restaurants Bars
FCC0057177,5397,St Benedict's Catholic Secondary School,3252.44,Consumer discretionary,Private Schools
FCC0089182,8490,U. P. Investment INT,489.665,Consumer discretionary,Solar retail
FCC0032776,13806,K.S Ventures (Sl) Limited,2020.295,Portfolio,General Merchandise (Limited Company)
FCC0056324,5313,Sigiay Group Ltd,1790.72,Materials Manufacturing/Industrials/Services,Consulting & Legal Services and other professional services
FCC0098042,9394,EmmmyD Enterprise,744.7175,Consumer discretionary,Other
FCC0081202,7767,Provision,226.48,Consumer staples,Typical provision shop
FCC0061791,13810,Donne Prescription,790.685,Portfolio,Consumer Discretionary (certificate)
FCC0045430,4315,Hotlink Enterprise,379.405,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0027748,2624,SI-Naish Enterprises,2124.195,Portfolio,General Merchandise /Services
FCC0027748,2625,Safco limited,6372.585,Consumer discretionary,Other
FCC0051984,13396,Samstead Elementary School,643.83,Consumer discretionary,Private Schools
FCC0096318,13808,To Sure Syndicate,2080,Consumer discretionary,Private Schools
FCC0110645,13814,Dija Bissau Neuf Services,605,Consumer discretionary,Other
FCC0095159,13819,Swift Clearing & Freight Forwarding Logistics Services,649.9,Portfolio,Logistics
FCC0098446,9430,Han Mac Enterprise,390.1475,Consumer discretionary,Other
FCC0114742,13813,FAt-Est Enterprise,625.25,Portfolio,General Merchandise /Services
FCC0002691,13818,Konguwa Drug Store And Cosmetics,570.1525,Portfolio,Consumer Discretionary (certificate)
FCC0069098,6562,NA,407.68,Consumer discretionary,Tailor shop
FCC0069098,6563,Fondormoi,407.68,Consumer discretionary,Building materials retail
FCC0069098,6564,Barbican investment,407.68,Consumer staples,Typical provision shop
FCC0056117,5289,NA,328.055,Consumer discretionary,Tailor shop
FCC0090620,8624,Konta Building Material,125.48,Consumer discretionary,Building materials retail
FCC0070880,13816,R.C Tailoring Shop,183,Consumer discretionary,Tailor shop
FCC0035052,13845,AV Charge (SL) Limited,162.8675,Portfolio,General Merchandise (Limited Company)
FCC0010188,13835,ENHANCED MUTUAL INSURANCE /HAVEN FUNERAL ASSURANCE,3862.35,Portfolio,General Supplies (Limited company)
FCC0036372,13833,The Lord Is my Strength Enterprise,225,Consumer staples,Typical provision shop
FCC0054262,5104,Nata-Fullah Enterprise,120.065,Portfolio,Consumer Discretionary (certificate)
FCC0050506,4763,WADADA Enterprise,239.905,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0030003,13836,DANIT,2715.66,Portfolio,General Supplies (Limited company)
FCC0070816,6721,Provision shop,160.3475,Consumer staples,Typical provision shop
FCC0004277,10054,Abibatu Jalloh Enterprise,15,Consumer staples,"Foods, Beverages and Staples"
FCC0062183,13841,We Enterprise,572.1625,Portfolio,General Merchandise /Services
FCC0020399,13842,MSV Creation Technical And Vocational Institution,175,Portfolio,Suppliers
FCC0004277,10055,Okey Enterprise,360,Consumer staples,"Foods, Beverages and Staples"
FCC0004277,10056,MFK Enterprise,126,Consumer staples,"Foods, Beverages and Staples"
FCC0004277,10057,Ibrahim Enterprise,540,Consumer staples,"Foods, Beverages and Staples"
FCC0004277,10058,Mariano T Enterprise,50,Consumer staples,"Foods, Beverages and Staples"
FCC0004277,10059,Abdul F Kamara Enterprise,80,Consumer staples,"Foods, Beverages and Staples"
FCC0004277,10060,Emily Enterprise,40,Consumer staples,"Foods, Beverages and Staples"
FCC0004277,10061,Abdul Aziz Enterprise,30,Consumer staples,"Foods, Beverages and Staples"
FCC0004277,10062,Faith Divine connection,60,Consumer staples,"Foods, Beverages and Staples"
FCC0004277,13846,Charly investment,641.8225,Portfolio,Consumer Discretionary (certificate)
FCC0086471,13847,J.B.K ENTERPRISE,260.275,Consumer staples,Typical provision shop
FCC0044953,13413,Joshzee Things Enterprise,134.65,Portfolio,Consumer Discretionary (certificate)
FCC0008602,788,MSV Creation Technical and vocational institution,771.955,Portfolio,General Merchandise /Services
FCC0066715,13844,S.S Enterprises,1484.17,Consumer discretionary,Building materials retail
FCC0021702,13851,New Pathway Investment,0.25,Consumer discretionary,Other
FCC0019264,13272,F Babe General Merchandise,1063.31,Consumer discretionary,Other
FCC0100166,9570,NA,546.645,Consumer discretionary,Household durable products
FCC0100166,9571,Sheriff and Brothers Enterprise,546.645,Consumer staples,Typical provision shop
FCC0100166,13849,Magret Bangura and daughter enterprise,546.645,Consumer staples,Typical provision shop
FCC0093887,12844,Jay Kay Trading Company Limited,854.25,Portfolio,General Merchandise (Limited Company)
FCC0029615,2811,HEALTH ALERT CSO,1011.55,Materials Manufacturing/Industrials/Services,Other
FCC0029615,2812,MEDIA WIZZ,1011.55,Materials Manufacturing/Industrials/Services,Media/TV/newspaper
FCC0060719,13850,Creative Point Company And general Services (SL) Limited,687.69,Portfolio,General Supplies (Limited company)
FCC0102282,9792,Bombay house classic footfall shows,1894.57,Consumer discretionary,Other
FCC0021916,13857,Moumin Enterprise,519.3125,Portfolio,General Merchandise /Services
FCC0027934,2641,NA,132.275,Consumer discretionary,Other
FCC0096652,9258,Umaru and son,141.845,Consumer staples,"Foods, Beverages and Staples"
FCC0004407,401,NA,890.93,Consumer staples,Household and personal products
FCC0074061,7032,Bees Collection,641.7225,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0036763,13861,Dada's Enterprise,153.045,Portfolio,Suppliers
FCC0008054,725,NA,1054.325,Consumer discretionary,Tailor shop
FCC0158606,13860,Mammy Dowu Enterprise,144.75,Consumer staples,Other
FCC0062734,5925,Burria and Son's Enterprises,3137.91,Consumer discretionary,"Textiles, Clothes, Luxury Goods"
FCC0064349,13867,Hasy Enterprise,128,Portfolio,Consumer Discretionary (certificate)
FCC0068400,6502,Kad-B Beauty Saloon and Training Centre,173.98,Consumer discretionary,Barbers/hair or nail saloon
FCC0054987,13868,Lois Enterprise,414.67,Consumer staples,"Foods, Beverages and Staples"
FCC0009494,869,NA,276.025,Consumer discretionary,Household durable products
FCC0030941,13863,Emkas Ventures Autospare,359.75,Consumer discretionary,Other
FCC0000147,13866,Halal Investment,897.165,Portfolio,Consumer Discretionary (certificate)
FCC0036772,3494,Z.H.W Trading,2181.37,Materials Manufacturing/Industrials/Services,Warehousing
FCC0009355,13870,Daddy B tailoring Shop,1077.96,Consumer discretionary,Tailor shop
FCC0022846,2151,NA,243.0825,Consumer staples,"Foods, Beverages and Staples"
FCC0159048,14454,Keep Kompin Over,544,Consumer staples,Other
FCC0067539,13873,Tumu K Enterprise,329,Consumer staples,"Foods, Beverages and Staples"
FCC0083906,13876,"Consultancy, Finance And Infrastructure(SL) Ltd",2995.63,Materials Manufacturing/Industrials/Services,Consulting & Legal Services and other professional services
